Parameters:
Random seed: 0
Domain used is: 0
# Pits: 6, Stones per pit: 4
Player 0 (max) --- BFB, C 2.500, Num iterations 5000, with average backups, using heuristic 1
Player 1 (min) --- UCT, C 2.500, Num iterations 5000, with average backups, using heuristic 1
UCT
UCT:Iteration: 0
-1 1 
1 0 
-1 -1 
1 1 
-1 1 
1 1 
1 1 
0 1 
-1 0 
0 1 
1 1 
0 -1 
-1 0 
1 1 
1 1 
-1 1 
1 1 
0 -1 
-1 -1 
0 -1 
-1 1 
-1 1 
1 1 
1 1 
-1 1 
0 1 
1 1 
-1 1 
1 1 
1 1 
0 1 
0 1 
1 1 
1 0 
1 1 
0 1 
0 0 
-1 -1 
-1 1 
1 1 
1 1 
1 1 
-1 -1 
1 1 
-1 -1 
0 0 
1 1 
1 1 
-1 -1 
0 1 
-1 -1 
0 -1 
0 0 
1 1 
-1 1 
0 0 
-1 -1 
-1 -1 
-1 0 
-1 0 
0 1 
0 0 
0 1 
0 1 
1 0 
0 1 
0 0 
-1 -1 
-1 -1 
-1 -1 
1 0 
-1 -1 
0 1 
0 1 
-1 0 
-1 -1 
-1 0 
1 1 
-1 -1 
-1 -1 
-1 0 
-1 -1 
-1 -1 
-1 0 
-1 1 
0 1 
-1 0 
0 1 
-1 -1 
0 1 
1 1 
1 1 
0 0 
-1 1 
1 0 
0 0 
1 1 
0 0 
1 1 
-1 0 
domain, max_alg, min_alg ,num_of_games,num_of_draws,num_of_incomplete,max_win,min_win,total_win_games

0,BFB,UCT,100,54,0,0.195652,0.804348,9
** Total UCT nodes 14161569**
